Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
|    value_loss           | 0.00403    |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.349       |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 219          |
|    time_elapsed         | 607          |
|    total_timesteps      | 176384       |
| train/                  |              |
|    approx_kl            | 0.0048475955 |
|    clip_fraction        | 0.0594       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.6         |
|    explained_variance   | 0.000227     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0373      |
|    n_updates            | 6880         |
|    policy_gradient_loss | -0.00401     |
|    std                  | 0.891        |
|    value_loss           | 0.00445      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.349       |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 220          |
|    time_elapsed         | 610          |
|    total_timesteps      | 176640       |
| train/                  |              |
|    approx_kl            | 0.0032414496 |
|    clip_fraction        | 0.0645       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | -0.00156     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.04        |
|    n_updates            | 6890         |
|    policy_gradient_loss | -0.00402     |
|    std                  | 0.891        |
|    value_loss           | 0.00487      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.349       |
| time/                   |              |
|    fps                  | 92           |
|    iterations           | 221          |
|    time_elapsed         | 613          |
|    total_timesteps      | 176896       |
| train/                  |              |
|    approx_kl            | 0.0025072233 |
|    clip_fraction        | 0.0129       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | 7.27e-05     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0307      |
|    n_updates            | 6900         |
|    policy_gradient_loss | -0.00166     |
|    std                  | 0.891        |
|    value_loss           | 0.00309      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.355      |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 222         |
|    time_elapsed         | 616         |
|    total_timesteps      | 177152      |
| train/                  |             |
|    approx_kl            | 0.008214714 |
|    clip_fraction        | 0.025       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 8.18e-05    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0466     |
|    n_updates            | 6910        |
|    policy_gradient_loss | -0.00235    |
|    std                  | 0.89        |
