Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.005881474 |
|    clip_fraction        | 0.0582      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.55       |
|    explained_variance   | 0.000467    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.031      |
|    n_updates            | 7860        |
|    policy_gradient_loss | -0.00505    |
|    std                  | 0.865       |
|    value_loss           | 0.00273     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.781       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 318          |
|    time_elapsed         | 914          |
|    total_timesteps      | 201728       |
| train/                  |              |
|    approx_kl            | 0.0036981902 |
|    clip_fraction        | 0.0445       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.55        |
|    explained_variance   | 0.00164      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.04        |
|    n_updates            | 7870         |
|    policy_gradient_loss | -0.00556     |
|    std                  | 0.867        |
|    value_loss           | 0.00264      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.781       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 319          |
|    time_elapsed         | 916          |
|    total_timesteps      | 201984       |
| train/                  |              |
|    approx_kl            | 0.0077056997 |
|    clip_fraction        | 0.123        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.56        |
|    explained_variance   | 0.00113      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0199      |
|    n_updates            | 7880         |
|    policy_gradient_loss | -0.0113      |
|    std                  | 0.872        |
|    value_loss           | 0.00271      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.781      |
| time/                   |             |
|    fps                  | 88          |
|    iterations           | 320         |
|    time_elapsed         | 921         |
|    total_timesteps      | 202240      |
| train/                  |             |
|    approx_kl            | 0.005070705 |
|    clip_fraction        | 0.0301      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | -0.000792   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0231     |
|    n_updates            | 7890        |
|    policy_gradient_loss | -0.00223    |
|    std                  | 0.874       |
|    value_loss           | 0.00267     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.781       |
| time/                   |              |
|    fps                  | 88           |
|    iterations           | 321          |
|    time_elapsed         | 924          |
|    total_timesteps      | 202496       |
| train/                  |              |
|    approx_kl            | 0.0011301651 |
